manual_ht,plot,data_07_02.0.1,data_07_02.0.2,data_07_02.0.21092202170754804,data_07_02.0.3,data_07_02.0.4,data_07_02.0.5,data_07_02.0.6,data_07_02.0.7,data_07_02.0.8,data_07_02.0.9,data_07_02.0.9946622335380833,data_07_02.1.0,data_07_02.name,data_07_15.0.1,data_07_15.0.2,data_07_15.0.21092202170754804,data_07_15.0.3,data_07_15.0.4,data_07_15.0.5,data_07_15.0.6,data_07_15.0.7,data_07_15.0.8,data_07_15.0.9,data_07_15.0.9946622335380833,data_07_15.1.0,data_07_15.name,data_07_28.0.1,data_07_28.0.2,data_07_28.0.21092202170754804,data_07_28.0.3,data_07_28.0.4,data_07_28.0.5,data_07_28.0.6,data_07_28.0.7,data_07_28.0.8,data_07_28.0.9,data_07_28.0.9946622335380833,data_07_28.1.0,data_07_28.name,data_08_12.0.1,data_08_12.0.2,data_08_12.0.21092202170754804,data_08_12.0.3,data_08_12.0.4,data_08_12.0.5,data_08_12.0.6,data_08_12.0.7,data_08_12.0.8,data_08_12.0.9,data_08_12.0.9946622335380833,data_08_12.1.0,data_08_12.name,data_09_02.0.1,data_09_02.0.2,data_09_02.0.21092202170754804,data_09_02.0.3,data_09_02.0.4,data_09_02.0.5,data_09_02.0.6,data_09_02.0.7,data_09_02.0.8,data_09_02.0.9,data_09_02.0.9946622335380833,data_09_02.1.0,data_09_02.name,data_09_11.0.1,data_09_11.0.2,data_09_11.0.21092202170754804,data_09_11.0.3,data_09_11.0.4,data_09_11.0.5,data_09_11.0.6,data_09_11.0.7,data_09_11.0.8,data_09_11.0.9,data_09_11.0.9946622335380833,data_09_11.1.0,data_09_11.name,data_09_24.0.1,data_09_24.0.2,data_09_24.0.21092202170754804,data_09_24.0.3,data_09_24.0.4,data_09_24.0.5,data_09_24.0.6,data_09_24.0.7,data_09_24.0.8,data_09_24.0.9,data_09_24.0.9946622335380833,data_09_24.1.0,data_09_24.name,data_10_07.0.1,data_10_07.0.2,data_10_07.0.21092202170754804,data_10_07.0.3,data_10_07.0.4,data_10_07.0.5,data_10_07.0.6,data_10_07.0.7,data_10_07.0.8,data_10_07.0.9,data_10_07.0.9946622335380833,data_10_07.1.0,data_10_07.name
149.5,EL19_5156,754.5260000000002,754.563,754.566,754.5930000000001,754.62,754.6475,754.677,754.72,754.9488000000001,755.2279000000002,756.0488695399345,756.5550000000002,EL19_5156,754.5139999999999,754.564,754.568,754.6060000000002,754.6864,755.239,755.482,755.7164,755.9898,756.4758,757.4044040370673,757.888,EL19_5156,754.6310000000001,754.7090000000002,754.717301091826,754.8697999999999,755.5288,755.9830000000002,756.345,756.6692,756.971,757.3893999999999,758.4945170064049,758.94,EL19_5156,755.6005,756.835,756.991654556814,757.7145,758.173,758.6515,759.0740000000002,759.462,759.788,760.1195,760.993606407269,761.36,EL19_5156,754.721,756.1569999999999,756.3249027155697,757.15,757.673,757.914,758.211,758.4590000000002,758.7260000000001,758.967,759.5672742585025,760.1669999999999,EL19_5156,754.9630000000001,756.8102000000001,756.9300000000001,757.648,758.0550000000002,758.3050000000002,758.5116000000002,758.7077000000002,759.0356000000002,759.3729000000001,759.9889999999998,760.398,EL19_5156,754.9624,756.3722,756.4379623567928,756.9014,757.3048000000001,757.5939999999999,757.8482000000001,758.0794000000001,758.3376000000001,758.6443999999999,759.3795787230821,761.957,EL19_5156,754.6185,756.063,756.3039436105632,757.081,757.558,757.8760000000001,758.1,758.332,758.547,758.8889999999999,759.8108946612779,761.553,EL19_5156
139.0,EL19_5157,754.3789999999999,754.403,754.405,754.418,754.432,754.447,754.4670000000001,754.49,754.5165999999999,754.558,754.8308171188264,755.181,EL19_5157,754.3489999999999,754.3760000000001,754.3789999999999,754.3969999999999,754.418,754.447,754.5020000000002,754.6925,755.1030000000002,755.5155,756.1166397457941,756.432,EL19_5157,754.413,754.4559999999999,754.4618195069563,754.4960000000001,754.538,754.5989999999999,754.794,755.1610000000002,755.6018,756.1684,757.7969454856575,759.2239999999999,EL19_5157,755.065,755.2718,755.3234344420285,755.6118,755.7912,755.9625000000001,756.2810000000002,757.1625000000001,757.9464,758.6108,759.3691705480908,759.488,EL19_5157,754.5546000000002,756.2592000000001,756.4257284219154,758.211,758.413,758.546,758.671,758.7860000000002,758.909,759.0404000000001,759.4010262628944,759.797,EL19_5157,758.2368,758.5948000000001,758.6239999999999,758.7760000000002,758.8735999999999,758.9680000000001,759.061,759.1669999999999,759.265,759.378,759.7744066706664,759.9540000000002,EL19_5157,754.3839999999999,754.4490000000002,754.456,754.552,754.7739999999999,756.86,757.957,758.413,758.698,758.91,759.3439999999999,759.7719999999999,EL19_5157,754.3685,754.482,754.492,754.6405,755.09,757.8845000000001,758.5600000000002,758.8675000000001,759.15,759.402,760.0377530851217,760.462,EL19_5157
163.5,EL19_5158,754.373,754.4110000000002,754.413,754.434,754.455,754.4789999999999,754.505,754.5429,754.645,755.0658000000001,755.793471651181,756.1039999999999,EL19_5158,754.3580000000002,754.413,754.4184340355553,754.4580000000001,754.5308000000001,754.9904999999999,755.1982,755.3879000000001,755.617,756.0289,757.0274601140258,757.883,EL19_5158,754.2235000000001,754.438,754.4486802130897,754.5194999999999,755.3589999999999,756.0709999999999,756.347,756.677,757.135,757.5610000000001,758.8690226678655,759.564,EL19_5158,758.297,758.5698,758.5914217417534,758.775,758.971,759.1370000000002,759.288,759.426,759.5868,759.7692,760.4225306319215,760.743,EL19_5158,757.669,757.939,757.965,758.128,758.283,758.434,758.558,758.688,758.836,759.0369999999999,760.5787690280404,761.64,EL19_5158,757.8340000000003,758.0550000000001,758.0762607055958,758.2510000000002,758.405,758.547,758.6976,758.875,759.0600000000002,759.2679,759.6932213067757,760.0360000000002,EL19_5158,754.6275,755.0039999999999,755.0408834121185,756.9914999999999,757.565,757.8415,758.038,758.1890000000001,758.3969999999999,758.6134999999999,759.4211695258397,760.163,EL19_5158,754.6661,756.4772,756.6455106921379,757.3879000000001,757.825,758.068,758.2276000000002,758.3870000000002,758.5836000000002,759.0157,759.9302727762008,760.534,EL19_5158
133.5,EL19_5159,754.429,754.4562,754.46,754.4839999999999,754.5074000000001,754.5315,754.559,754.5957,754.7798,755.2099000000001,755.7954532939577,755.998,EL19_5159,754.434,754.4839999999999,754.489,754.5369999999999,754.711,755.1065000000001,755.367,755.592,755.863,756.3040000000001,757.2808899685565,757.875,EL19_5159,754.5889999999999,754.7308,754.8130715770099,755.613,756.0740000000002,756.4789999999999,756.9272,757.2144,757.4726,757.7488,758.8737910458,759.362,EL19_5159,756.6766000000001,757.773,757.8425269995275,758.2236000000001,758.438,758.5889999999999,758.7470000000002,758.885,759.0,759.169,759.5061848137796,759.6560000000002,EL19_5159,757.1006,757.5952,757.625,757.8430000000001,758.0189999999999,758.195,758.3317999999999,758.4569999999999,758.5930000000001,758.7416999999999,759.1536133320177,759.4939999999999,EL19_5159,757.6034,758.0160000000001,758.033,758.177,758.322,758.4655,758.587,758.6979,758.801,758.962,759.3950651095611,759.7360000000001,EL19_5159,754.559,754.7206000000001,754.7733162793991,755.5379,757.4366000000001,757.8915,758.085,758.2389999999998,758.443,758.6077,759.0114926517502,759.27,EL19_5159,754.587,757.184,757.3412519650765,757.9490000000002,758.2710000000002,758.4760000000001,758.6270000000002,758.7760000000002,758.918,759.085,759.5152152631424,759.6850000000002,EL19_5159
144.0,EL19_5160,754.428,754.4580000000001,754.4590000000002,754.4810000000001,754.505,754.5269999999999,754.549,754.576,754.607,754.669,755.621753591374,755.944,EL19_5160,754.413,754.445,754.448,754.4730000000002,754.501,754.528,754.577,755.2378000000001,755.7096000000001,756.3973,757.4868166028275,757.8240000000002,EL19_5160,754.5008000000001,754.546,754.551,754.5830000000001,754.623,754.682,755.1429999999999,756.0994000000001,756.7544,757.4176,758.7786545421013,760.1220000000002,EL19_5160,754.4965000000002,754.557,754.563,754.6080000000002,754.692,755.1805000000002,756.068,756.5274999999999,757.1139999999999,758.1825,760.5595388539766,760.99,EL19_5160,754.445,754.5,754.5070000000002,754.552,754.612,755.0169999999999,755.993,756.7139999999999,757.313,757.98,759.3294571250567,759.702,EL19_5160,754.4469999999999,754.4939999999999,754.4989999999999,754.5296,754.565,754.615,754.799,756.0794000000001,757.5989999999999,758.7195999999999,760.6367072431383,760.98,EL19_5160,754.4069999999999,754.4490000000002,754.451045465803,754.4789999999999,754.5060000000001,754.5319999999999,754.564,754.605,754.681,754.8510000000001,758.1535432595529,758.587,EL19_5160,754.4461,754.5032000000001,754.5089999999999,754.5663,754.6439999999999,755.5840000000002,757.2569999999998,758.1234,758.7244000000001,759.2676,760.4769497013655,760.988,EL19_5160
158.0,EL19_5161,754.342,754.365,754.368,754.3877000000001,754.4060000000002,754.424,754.442,754.4633,754.49,754.545,755.2926915998286,755.613,EL19_5161,754.3100000000002,754.3430000000001,754.345,754.3688,754.393,754.429,754.508,754.8522,755.3217999999999,755.8892000000001,756.6535404312123,756.8969999999999,EL19_5161,754.3919999999999,754.441,754.445,754.4840999999999,754.52,754.58,755.1494,755.7988,756.2728,756.9526000000001,758.3449267681908,759.018,EL19_5161,754.455,754.5310000000002,754.5369999999999,754.7620000000002,755.7810000000002,757.3589999999999,757.814,758.179,758.586,759.0039999999999,760.2689527560295,760.712,EL19_5161,754.403,754.452,754.4580000000001,754.5269999999999,755.355,756.27,756.8304,757.2560000000001,757.6092,758.0236,758.8492090078054,760.1039999999999,EL19_5161,754.393,754.438,754.445,754.495,754.6386,755.1914999999999,756.5654000000001,757.4,757.9392,758.3826000000001,759.2864837384476,759.908,EL19_5161,754.395,754.432,754.4350000000002,754.4630000000001,754.5093999999999,754.5939999999999,754.9580000000001,755.8759,756.9259999999999,757.4947,758.4695281930634,759.155,EL19_5161,754.3699999999999,754.4133999999999,754.4169999999999,754.452,754.5138,755.3955000000001,757.0212000000001,757.7578000000001,758.4490000000002,759.1763000000001,760.4394023600244,761.165,EL19_5161
124.0,EL19_5162,754.4196999999999,754.452,754.4540000000002,754.4760000000001,754.4970000000002,754.5169999999999,754.538,754.5619,754.592,754.6370000000002,755.3007756434333,755.91,EL19_5162,754.395,754.423,754.427,754.451,754.4810000000001,754.5089999999999,754.5536,755.123,755.5830000000001,756.2130000000001,757.0763301553394,757.544,EL19_5162,754.4793,754.5260000000002,754.5310000000002,754.5669,754.6139999999999,754.7379999999999,755.1214000000002,755.62,756.0208,756.5741,758.3391215711291,759.08,EL19_5162,754.638,757.8870000000002,757.942,758.301,758.4970000000002,758.635,758.7389999999999,758.841,758.941,759.1210000000001,759.5655638803859,760.13,EL19_5162,754.5160000000001,754.6425999999999,754.7271686030283,757.6610000000003,757.9684,758.1489999999999,758.2860000000002,758.3912,758.4970000000002,758.643,758.9669830252709,759.194,EL19_5162,754.4991,754.6419999999999,754.8434611616019,757.7583,758.1238000000001,758.3215,758.436,758.523,758.6178,758.7659,759.1338069787852,759.3050000000002,EL19_5162,754.477,754.523,754.528,754.5822,756.0936000000002,757.6030000000002,758.1394,758.3137999999999,758.441,758.595,758.9597724938354,759.307,EL19_5162,754.4704,754.5178,754.523,754.586,756.1792,757.3580000000002,758.1343999999999,758.4708,758.7244,759.0442,759.5684489224942,759.7330000000002,EL19_5162
165.0,EL19_5163,754.362,754.3939999999999,754.3969999999999,754.421,754.446,754.4680000000001,754.49,754.5120000000002,754.5419999999999,754.6039999999999,755.6857760231695,756.308,EL19_5163,754.3419,754.3789999999999,754.3839999999999,754.4079999999999,754.44,754.4815000000001,754.59,755.0043,755.3324,755.6152000000001,757.1355582919298,757.5120000000002,EL19_5163,754.451,754.5310000000002,754.54,754.6574999999999,754.914,755.518,756.0366000000001,756.6108,757.2302,757.7963,758.4027915058505,758.837,EL19_5163,757.823,758.0556000000001,758.0705080514049,758.2179000000001,758.405,758.596,758.803,759.063,759.3919999999999,759.7620000000002,760.5790000000002,761.07,EL19_5163,757.442,757.6124,757.6289999999999,757.76,757.91,758.12,758.303,758.4688000000001,758.679,758.9614,759.7128999041101,760.316,EL19_5163,757.383,757.6214000000001,757.6400992629649,757.8361,758.038,758.2445,758.4362,758.613,758.789,759.0948999999999,760.7453832263661,761.4630000000001,EL19_5163,754.4135,754.936,755.0106108703394,757.4085,757.8839999999999,758.095,758.29,758.456,758.6310000000001,758.904,759.7079711327458,760.493,EL19_5163,757.4716,758.0032000000001,758.0366457705236,758.3254000000001,758.5644,758.7710000000002,758.9576000000001,759.15,759.4388,759.8420000000001,760.618828144856,760.835,EL19_5163
160.5,EL19_5164,754.45,754.475,754.4780000000002,754.4960000000001,754.5189999999999,754.543,754.5748000000001,754.6039999999999,754.6410000000001,754.684,754.9975885562981,755.2589999999999,EL19_5164,754.422,754.4559999999999,754.461,754.493,754.546,754.64,754.947,755.178,755.337,755.5573999999999,756.4035600395406,756.944,EL19_5164,754.545,754.61,754.6189999999999,754.7261000000001,755.3814000000001,755.7965,756.1407999999999,756.5830000000001,757.1511999999999,758.1996000000001,758.5315648418155,758.6489999999999,EL19_5164,758.3518000000001,758.5139999999999,758.5239999999999,758.6282,758.74,758.8439999999999,758.933,759.0550000000001,759.2012000000001,759.42,760.015,760.336,EL19_5164,757.7875999999999,757.9852000000001,758.0006798066163,758.1218000000002,758.245,758.3589999999999,758.4806000000001,758.6189999999999,758.773,759.0154,759.673,760.107,EL19_5164,757.7702,757.9814000000001,758.0020000000002,758.1439999999999,758.2758000000001,758.442,758.6030000000002,758.7864000000001,758.9706,759.2618000000001,759.9855857718164,760.1320000000002,EL19_5164,754.0179999999999,754.565,754.58,757.6925,757.982,758.092,758.293,758.547,758.75,758.9415,759.5419224064738,759.7130000000001,EL19_5164,757.7407000000001,758.1419999999998,758.1681693163715,758.335,758.4860000000001,758.6310000000001,758.775,758.926,759.1232,759.4250000000002,760.1907609518069,760.659,EL19_5164
157.5,EL19_5165,754.523,754.5500000000002,754.552,754.57,754.591,754.615,754.645,754.7074,755.0039999999999,755.4272000000001,756.066115508003,756.373,EL19_5165,754.4910000000001,754.5319999999999,754.537500126519,754.587,754.789,755.225,755.3910000000001,755.6155000000001,755.91,756.3454999999999,757.9804811682002,759.727,EL19_5165,754.6239999999999,754.7560000000001,754.7766722370586,755.073,755.4344000000001,755.732,755.9602000000001,756.2739999999999,756.8310000000001,757.8434,758.4221830612953,759.12,EL19_5165,758.447,758.683,758.706,758.863,759.0139999999999,759.1519999999999,759.288,759.422,759.585,759.8050000000002,760.2186814864963,760.575,EL19_5165,757.4229,757.9553999999999,757.9888416557203,758.1374000000001,758.2896000000001,758.4495000000002,758.5914,758.7570000000001,758.9202,759.1401999999999,759.7420687897776,760.328,EL19_5165,757.779,758.1800000000002,758.21,758.4300000000002,758.612,758.7610000000001,758.913,759.069,759.26,759.546,760.056859300086,760.4889999999999,EL19_5165,754.5260000000002,755.7134000000001,755.9366899630747,756.8704,757.2677999999999,757.493,757.668,757.808,757.951,758.2090000000002,759.267232938865,759.592,EL19_5165,754.5550000000002,756.9382,757.0401580885544,757.529,757.8798000000002,758.0600000000002,758.2044000000001,758.3480000000002,758.546,758.9618,760.1135672490914,760.705,EL19_5165
104.5,EL19_5166,754.3100000000002,754.3330000000001,754.336,754.3580000000002,754.3884,754.4185,754.447,754.4780000000002,754.5120000000002,754.549,755.3443571946686,755.6139999999999,EL19_5166,754.2639999999999,754.3100000000002,754.313,754.357,754.404,754.462,754.7032,755.0310000000002,755.398,755.825,756.5684143426105,756.8889999999999,EL19_5166,754.4069999999999,754.623,754.6589219194175,755.124,755.5995999999999,756.118,756.7156,757.1310000000001,757.4060000000002,757.7382,758.19022838728,758.4760000000001,EL19_5166,757.6472,757.82,757.844,758.0210000000002,758.1510000000002,758.243,758.3188,758.414,758.5183999999999,758.6482,759.2831709983948,759.508,EL19_5166,757.1291,757.3386,757.3514237741199,757.4816000000001,757.6034000000001,757.702,757.7665999999999,757.8547,757.95,758.1059000000001,758.547184022725,758.83,EL19_5166,757.2186999999999,757.414,757.436,757.568,757.6800000000001,757.78,757.8860000000001,757.9930000000002,758.107,758.3273,758.9252433539623,759.232,EL19_5166,755.8809000000001,756.937,756.965,757.1749000000001,757.3102000000001,757.434,757.5388,757.6591,757.7794,757.922,758.4909980771408,759.1320000000002,EL19_5166,755.8747000000001,756.9534000000001,757.0089999999999,757.307,757.4590000000002,757.6015,757.7516,757.8839999999999,758.0114000000001,758.2377,758.8114926517502,758.9760000000001,EL19_5166
167.0,EL19_5167,754.3969999999999,754.429,754.433,754.455,754.4739999999999,754.4970000000002,754.523,754.557,754.6374000000001,754.8952,755.498421953733,756.051,EL19_5167,754.357,754.404,754.409,754.4566,754.648,755.064,755.2734,755.4474,755.6569999999999,755.9768,756.6489999999999,756.956,EL19_5167,756.817,757.6560000000002,757.6865575307957,757.951,758.123,758.2610000000001,758.368,758.452,758.539,758.682,759.0105866383121,759.176,EL19_5167,758.62,758.7639999999999,758.778,758.8839999999999,758.993,759.1139999999999,759.245,759.3889999999999,759.561,759.8285000000001,760.4517283045288,760.993,EL19_5167,758.1869,758.3660000000001,758.3803125215363,758.4739,758.5662000000001,758.6615,758.7637999999998,758.868,758.9810000000001,759.1436999999999,759.5572547499814,759.841,EL19_5167,758.1327000000001,758.4104,758.429778714253,758.5551000000002,758.6619999999999,758.7639999999999,758.8712000000002,759.0059000000001,759.1526,759.3473000000001,759.9482662773903,760.326,EL19_5167,754.472,755.648,755.8053848092027,756.684,757.3939999999999,757.7620000000002,758.0189999999999,758.2769999999999,758.5319999999999,758.841,759.4493612205086,759.703,EL19_5167,754.4839999999999,755.378,755.6306388093326,756.717,757.23,757.6089999999999,757.928,758.263,758.6110000000001,759.064,759.952574731167,760.221,EL19_5167
154.5,EL19_5168,754.447,754.4749999999999,754.477,754.495,754.5120000000002,754.528,754.548,754.581,754.6756000000001,755.1851000000001,755.8318788986678,756.2180000000001,EL19_5168,754.414,754.4580000000001,754.462,754.5038999999999,754.6192,754.924,755.12,755.345,755.5862,756.0080999999999,757.1176747200336,757.388,EL19_5168,754.538,754.6614000000001,754.674,754.8523,755.6316000000002,756.8315,757.499,758.0654,758.5120000000002,759.0228999999999,760.285639760414,760.551,EL19_5168,757.8442,758.2082000000001,758.2306081784614,758.4116000000001,758.5534,758.6905,758.845,758.9910000000001,759.1148,759.25,759.7143494082976,759.947,EL19_5168,755.6139999999999,757.0373999999999,757.133092352919,757.4540000000002,757.6560000000002,757.786,757.924,758.0776999999999,758.243,758.4468,759.4268618631172,759.7439999999999,EL19_5168,755.8642,756.8463999999999,756.945,757.345,757.607,757.807,757.9789999999999,758.1429,758.3386,758.5323,759.1009546180671,759.8860000000001,EL19_5168,754.444,754.4970000000002,754.5033731264541,754.554,754.633,755.2739999999999,756.3770000000002,757.041,757.565,758.2560000000001,758.961234876344,759.205,EL19_5168,754.424,754.48,754.485,754.547,754.779,756.408,757.0624,757.446,757.8212,758.404,759.483186505442,759.7230000000002,EL19_5168
177.0,EL19_5169,754.428,754.466,754.4705155698173,754.513,754.5600000000002,754.597,754.633,754.6750000000002,754.7822000000001,755.0744000000001,756.1658158920875,756.832,EL19_5169,754.4749999999999,754.6038000000001,754.621946049403,755.0021000000002,755.243,755.431,755.547,755.6489999999999,755.806,756.0496,757.0566148946335,757.2919999999999,EL19_5169,755.1669999999999,755.503,755.5395104390996,755.7574000000002,756.0826000000001,756.568,757.1243999999999,757.4458000000001,757.6464000000001,758.1736000000001,759.163609386492,759.52,EL19_5169,755.4677,757.7224,759.0881120601563,759.5368000000001,759.814,760.018,760.1671999999999,760.3268999999999,760.4896,760.6883,761.2796772099666,761.4810000000001,EL19_5169,758.0980000000002,758.5989999999999,758.6410000000001,758.9106,759.1546000000001,759.352,759.535,759.7378000000001,759.97,760.1990000000002,760.7922014818705,761.14,EL19_5169,756.0221999999999,758.4177999999999,758.5208331709263,759.0269000000001,759.313,759.4960000000001,759.6435999999999,759.7719999999999,759.915,760.1189999999999,760.5070000000002,760.7460000000001,EL19_5169,754.5260000000002,755.3688,755.6578495779193,756.9314999999999,757.6362000000001,758.2205,758.6039999999999,758.87,759.0722000000001,759.308,760.2198664706508,760.586,EL19_5169,756.6439999999999,757.725,757.8123632203469,758.3939999999999,758.9590000000002,759.294,759.5740000000002,759.798,760.0169999999999,760.3330000000001,761.3433133047838,761.7139999999999,EL19_5169
185.5,EL19_5170,754.438,754.471,754.4739999999999,754.498,754.518,754.5360000000002,754.5548000000001,754.5786,754.607,754.686,755.559,756.1220000000002,EL19_5170,754.421,754.465,754.4680000000001,754.4960000000001,754.544,754.77,755.331,755.6560000000002,755.933,756.283,757.14748199571,757.698,EL19_5170,754.5310000000002,754.6542,754.6669999999999,754.7842,755.923,756.67,757.5287999999999,757.971,758.3138,758.695,759.3817808911392,759.5020000000002,EL19_5170,754.7879,754.9968000000001,755.0219999999999,756.8083,759.0403999999999,759.6635,760.059,760.2333000000001,760.3870000000002,760.6101000000001,761.2417867546508,761.7280000000002,EL19_5170,757.5066,758.4202,758.466,758.7446,758.9810000000001,759.215,759.3994,759.5714,759.7336,759.9730000000002,760.5180848931378,760.801,EL19_5170,757.7708,758.6916000000001,758.754664258341,759.1493999999999,759.4592,759.688,759.8783999999999,760.0318,760.192,760.416,760.9097753124294,761.918,EL19_5170,754.505,754.5663999999999,754.5770375409172,756.387,758.558,759.0010000000001,759.2293999999999,759.4590000000002,759.707,760.0260000000002,760.7650919030739,761.044,EL19_5170,754.5039999999999,756.7814000000002,757.0451653027837,758.0790000000002,758.698,759.2139999999999,759.5602,759.793,760.0616000000001,760.4486,761.4915834838407,761.8770000000002,EL19_5170
114.5,EL19_5171,754.4019999999999,754.4350000000002,754.438,754.4549,754.472,754.493,754.5139999999999,754.5361000000001,754.564,754.625,755.2784281774879,755.42,EL19_5171,754.367,754.393,754.3960000000002,754.4169999999999,754.437,754.465,754.5139999999999,754.7569000000001,755.2392,755.7646,756.4144689372674,759.867,EL19_5171,754.4739999999999,754.5160000000001,754.52,754.5434,754.5692,754.607,754.684,755.0142000000001,755.461,756.035,757.3807158010707,758.072,EL19_5171,754.42,754.472,754.4760000000001,754.5139999999999,754.576,754.7090000000001,755.3631999999999,755.823,756.3804,757.3874999999999,759.2706754210274,759.705,EL19_5171,754.4456,754.4960000000001,754.503,754.9616000000001,756.3968000000002,756.875,757.205,757.5214000000001,757.722,757.9580000000001,758.5447833446167,759.6389999999999,EL19_5171,754.427,754.4780000000002,754.485,754.7054,756.2716,756.9119999999999,757.2174,757.5215999999999,757.7912000000001,758.1181999999999,758.7065491790128,759.054,EL19_5171,754.441,754.4850000000001,754.492,754.534,754.623,755.15,756.0792,756.7612000000001,757.2528000000001,757.6738,758.4480248706536,759.0110000000001,EL19_5171,754.3720000000002,754.4250000000002,754.4313161286509,754.4749999999999,754.553,755.049,755.9374,756.664,757.3162000000001,757.916,759.1293451220215,759.554,EL19_5171
157.0,EL19_5173,754.362,754.385,754.3873636268204,754.4057,754.4256,754.445,754.466,754.49,754.5139999999999,754.546,754.7059907264543,755.415,EL19_5173,754.3100000000002,754.336,754.3389999999999,754.357,754.378,754.3985,754.419,754.446,754.485,754.7565000000002,756.4914213622931,756.883,EL19_5173,754.42,754.45,754.453,754.4760000000001,754.5,754.5305000000001,754.576,754.6442999999998,755.2208,756.7787,758.4354623557997,758.982,EL19_5173,754.3839999999999,754.4119999999999,754.414,754.436,754.466,754.5160000000001,754.58,754.8656000000001,756.3288,757.514,759.3898328108681,759.742,EL19_5173,754.36,754.385,754.3870000000002,754.403,754.423,754.446,754.4786,754.5327,755.2256,756.6047,758.1363333049376,759.1610000000002,EL19_5173,754.3480000000002,754.3689999999999,754.3710000000001,754.3860000000001,754.41,754.432,754.457,754.492,754.575,756.472,758.2625618820854,759.6339999999999,EL19_5173,754.3793,754.403,754.405,754.42,754.443,754.466,754.4908,754.5239999999999,754.5594000000001,754.6677,757.4611374700015,758.2310000000001,EL19_5173,754.2831,754.3172,754.32,754.347,754.3760000000001,754.403,754.437,754.467,754.5089999999999,755.2819000000002,758.2551236887296,759.712,EL19_5173
124.5,EL19_5174,754.367,754.3889999999999,754.39,754.409,754.432,754.4590000000002,754.4939999999999,754.525,754.5500000000002,754.577,754.689669759473,754.8860000000001,EL19_5174,754.303,754.3430000000001,754.347,754.3770000000002,754.4216,754.466,754.5070000000002,754.59,754.8671999999999,755.3890000000001,756.1871419412726,756.5139999999999,EL19_5174,754.4350000000002,754.4789999999999,754.485,754.528,754.5830000000001,754.6365000000001,754.7560000000001,755.0535,755.5110000000001,755.9335,757.2129929243692,757.4780000000002,EL19_5174,754.5998,755.4226,755.5356061460949,756.3238000000001,756.9120000000001,757.332,757.712,758.039,758.319,758.5052000000001,758.9035022952855,759.35,EL19_5174,754.5550000000002,756.2186000000002,756.3638416045752,757.0477,757.462,757.6855,757.8860000000001,758.0461,758.225,758.5487,759.1621591715642,759.341,EL19_5174,754.5123000000001,755.3760000000001,755.4432008113345,756.3936,756.9992,757.455,757.8299999999999,758.0890999999999,758.4388,758.7187,759.4197426140763,759.732,EL19_5174,754.5052000000001,754.7241999999999,754.7948749784696,755.6772,756.3604,756.7180000000001,757.0756,757.492,757.8858,758.3384000000001,758.9648610574434,759.2360000000001,EL19_5174,754.4502,754.5692,754.5884858514958,755.0602,756.4356,757.1750000000002,757.6139999999999,758.0143999999999,758.336,758.6702,759.3411347609613,759.6110000000001,EL19_5174
146.0,EL19_5175,754.303,754.342,754.346,754.3689999999999,754.3889999999999,754.4060000000002,754.428,754.456,754.5070000000003,754.69,755.4589438232343,755.707,EL19_5175,754.2810000000002,754.317,754.32,754.3519,754.3862,754.4989999999999,754.9716,755.2271999999999,755.5239999999999,755.8916999999999,756.7454741898464,757.288,EL19_5175,754.38,754.448,754.453,754.5039999999999,754.568,754.7355,755.0966,755.4505,755.7901999999999,756.1236999999999,757.950600368509,758.337,EL19_5175,754.4760000000001,754.7704000000001,754.835,755.2638000000001,755.9839999999999,756.8839999999999,757.7085999999999,758.322,758.7446,759.2256000000001,760.1449282894782,760.6080000000002,EL19_5175,754.3939999999999,755.8012000000001,756.3441505136232,757.0511000000001,757.3208,757.465,757.6310000000001,757.8069,758.0,758.2366000000001,758.8078377688985,759.04,EL19_5175,754.3760000000001,755.4019999999999,755.7074622760449,757.02,757.317,757.455,757.6239999999999,757.775,757.9250000000002,758.2330000000002,758.971,759.225,EL19_5175,754.336,754.3808000000001,754.3859231899825,754.422,754.4776000000002,754.809,756.9482,757.3146,757.7322,758.1204000000001,758.7870605579759,759.138,EL19_5175,754.3155,754.373,754.3810000000001,754.45,756.7410000000001,757.4200000000001,757.7080000000001,758.09,758.3820000000002,758.6750000000002,759.5337435365202,760.0120000000002,EL19_5175
